Date,PM2.5,PM10,NO2,SO2,CO,Ozone,min_temp,max_temp,relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),windspeed_100m (km/h),winddirection_100m (°)
18-02-2021,55.55,122.37,20.46,4.04,0.35,10.08,17.8,29.1,48.79166667,11.30416667,0.016666667,22.21666667,118.0833333
19-02-2021,55.31,89.98,19.74,3.12,0.37,9.19,18,26.7,58.54166667,13.20833333,0.004166667,16.025,98.58333333
20-02-2021,59.52,99.54,25.39,6.6,0.43,8.97,18.5,27.3,52.41666667,11.54583333,0.004166667,16.775,87.95833333
21-02-2021,39.83,68.51,18.12,2.76,0.29,8.82,17.9,26.9,68.66666667,15.56666667,0,15.2625,116.3333333
22-02-2021,61.67,130.35,39.87,5.24,0.55,8.72,18.3,29.7,61.25,15.33333333,0,9.708333333,116.9583333
23-02-2021,64.97,140.84,51.61,10.47,0.52,9.3,17.3,31.3,49.29166667,12.0125,0,9.116666667,116.9166667
24-02-2021,61.71,129.61,47.04,8.55,0.55,11.08,16.3,32.2,41.08333333,9.229166667,0,10.2625,115.5416667
25-02-2021,61.26,140.68,52.48,9.06,0.67,8,16.9,33.2,39.41666667,8.729166667,0,12.05,130.6666667
26-02-2021,65.42,144.78,49.55,16.07,0.56,8,18.5,33.8,36.70833333,9.041666667,0,13.04583333,219.375
27-02-2021,63.17,150.47,49.4,34.14,0.65,7.3,18.6,33.8,35.125,9.029166667,0,10.64166667,260.5
28-02-2021,61.67,145.04,58.25,20.09,0.8,6.16,19.4,34.3,33.08333333,8.229166667,0,12.90416667,117.7916667
01-03-2021,62.67,134.31,39.53,15.13,0.5,5.98,22,33.8,35.58333333,10.05416667,0,15.35833333,199.3333333
02-03-2021,56.37,127.81,43.86,7.98,0.44,8.03,21.3,34.3,41.58333333,11.94166667,0,14.59166667,154.7083333
03-03-2021,60.6,142.02,38.96,10.26,0.71,4.6,18.4,34.3,37.45833333,8.870833333,0,13.10416667,132
04-03-2021,61.26,136.34,43.46,10.47,0.59,0.74,20.4,33.8,31.16666667,7.158333333,0,14.075,118.6666667
05-03-2021,54.87,123.09,39.61,9.74,0.43,0.8,18.9,34.2,27.83333333,5,0,16.55416667,142.4166667
06-03-2021,58.45,134.43,43.05,14.12,0.53,0.91,20,34.9,25.33333333,4.675,0,15.55,227.1666667
07-03-2021,62.87,132.95,44.13,6.37,0.46,0.86,19.9,34.8,31.375,7.4875,0,18.00833333,134.6666667
08-03-2021,56.86,124.23,31.79,6.24,0.41,0.85,19.9,34.5,34.58333333,8.883333333,0,20.7125,144.6666667
09-03-2021,52.72,107.42,24.99,4.63,0.42,0.76,20.2,34.2,35.70833333,9.1875,0,20.20833333,142.875
10-03-2021,51.96,103.86,30.37,4.32,0.5,0.87,19.2,34.5,35.20833333,8.3625,0,19.375,151.4166667
11-03-2021,32.62,79.43,27.07,6.32,0.39,0.83,20,34.5,34.08333333,7.958333333,0,21.26666667,150.125
12-03-2021,29.41,72,20.59,3.28,0.35,0.81,19.4,34.3,38.95833333,9.116666667,0,20.9,143.9166667
13-03-2021,32.03,86.53,29.57,5.07,0.39,0.82,18.5,32.9,28.125,4.425,0,18.45416667,112.625
14-03-2021,39.26,88.76,34.94,5.51,0.43,0.8,17.6,33.9,32.79166667,6.325,0,18.77916667,145.125
15-03-2021,57.54,125.28,42.4,7.02,0.69,0.84,19.7,34.3,32.25,8.041666667,0,18.4,141.75
16-03-2021,57.76,116.73,35.59,4.91,0.53,0.98,20.2,34.9,38.58333333,11.175,0,17.15,141.1666667
17-03-2021,71.34,136.43,34.07,6.2,0.55,0.95,22.3,34.7,39.75,12.65833333,0,16.69583333,153.0833333
18-03-2021,61.46,121.88,24.7,4.58,0.43,0.91,22.3,34.8,37.54166667,11.8125,0,18.34583333,149
19-03-2021,59.76,118.63,27.39,6.46,0.32,0.84,22.6,34.7,34,9.9125,0,18.75,136.875
20-03-2021,49.44,98.91,21.64,5.73,0.41,0.84,21.6,33.8,38.25,11.17916667,0,17.07083333,107.125
21-03-2021,55.16,110.46,20.72,7.42,0.4,0.78,21.6,34.3,40.91666667,12.61666667,0,11.49166667,88.33333333
22-03-2021,80.14,160.08,36.45,15.18,0.72,0.79,22.5,34.9,43.29166667,14.21666667,0.025,11.92916667,126.75
23-03-2021,69.03,144.6,19.25,13.68,0.41,0.7,21.9,34,42.75,13.375,0,16.02083333,65.83333333
24-03-2021,65.37,126.44,25.86,12.94,0.58,0.86,22.3,34.5,44.20833333,14.225,0,14.41666667,75.83333333
25-03-2021,72.62,147.56,41.87,15.99,0.53,0.76,22.3,35.3,39.91666667,13.1,0,12.7375,45.875
26-03-2021,74.19,153.99,36.2,12.99,0.64,1.19,24.5,36.2,34.5,12.03333333,0.004166667,10.27083333,87
27-03-2021,78.64,167.8,41.02,15.82,0.78,0.76,24.3,36.7,35.875,12.07083333,0,8.183333333,121.875
28-03-2021,69.85,159.12,34.75,13.89,0.48,0.75,22.3,36.8,33.20833333,10.29166667,0,12.36666667,217.2083333
29-03-2021,70.18,152.73,24.4,9.4,0.49,0.65,23.2,37.3,32.95833333,10.53333333,0,15.51666667,152.1666667
30-03-2021,71.8,159.7,30.92,22.06,0.48,1.03,25.1,37.7,29.04166667,10.12083333,0,22.475,263.25
31-03-2021,58.09,157.94,39.45,42.12,0.66,0.91,23.4,38.2,23,5.304166667,0,21.16666667,317.1666667
01-04-2021,65.8,174.25,41.74,36.32,0.49,1.23,21.7,37.6,26.16666667,7.175,0,18.07916667,313.5
02-04-2021,67.48,177.89,41.21,32.43,0.67,1.02,22.5,37.5,26.29166667,7.2875,0,17.575,311.7083333
03-04-2021,68.38,169.76,38.4,31.27,0.54,1.88,22.4,38,28.91666667,9.154166667,0,6.029166667,229.2083333
04-04-2021,69.47,165.14,26.21,11.21,0.55,1.1,23.8,37.4,30.16666667,10.0125,0,10.85416667,118.8333333
05-04-2021,62.02,156.9,25.43,12,0.54,0.71,23.4,36.7,43.79166667,14.94583333,0,16.52916667,121.75
06-04-2021,60.54,136.86,20.06,4.72,0.54,0.79,21.8,37.1,42.70833333,14.15416667,0,17.72916667,136.0833333
07-04-2021,52.96,129.89,21.1,4.63,0.43,0.66,23.5,35.9,41.5,14.3875,0,14.84166667,157.4166667
08-04-2021,57.97,154.42,31.15,10.77,0.55,0.69,25,35.7,39.08333333,13.98333333,0,15.1,220.3333333
09-04-2021,57.07,134.35,29.09,6.21,0.37,0.78,24,35.1,45.125,15.49583333,0.008333333,13.70416667,141.375
10-04-2021,38.45,105.02,17.29,2.81,0.31,0.91,23.7,35.1,44.41666667,15.1125,0,19.04583333,130.3333333
11-04-2021,23.88,58.27,12.64,2.5,0.34,0.7,22.8,34.4,50.04166667,16.60833333,0.008333333,14.90416667,114.0416667
12-04-2021,43.99,108.79,24.54,3.37,0.38,0.76,23.8,34.3,57.41666667,18.42083333,0.045833333,9.770833333,124.7083333
13-04-2021,39.03,83.66,14.97,4.57,0.31,0.67,24.1,34.5,62.125,19.44583333,0.066666667,11.21666667,112.2083333
14-04-2021,27.26,61.31,24.15,5.39,0.34,1.15,22.8,32.7,66.41666667,19.48333333,0.208333333,8.254166667,173.8333333
15-04-2021,34.26,82.12,23.89,5.85,0.39,0.87,21.6,32.9,57.91666667,16.69583333,0,10.04166667,237.9166667
16-04-2021,42.53,109.48,29.41,8.58,0.44,0.98,21.9,34.4,49.16666667,15.25833333,0,15.38333333,190.1666667
17-04-2021,44.19,100.24,23.76,4.16,0.4,0.78,22.4,34.8,48.875,15.96666667,0,12.79583333,172.7083333
18-04-2021,54.98,122.9,32.18,4.66,0.47,0.89,23.3,34.6,44.08333333,15.41666667,0,12.14166667,210.5
19-04-2021,54.99,136.57,35.62,11.86,0.38,0.88,23.2,35.8,42.66666667,14.80833333,0,14.54583333,225.5416667
20-04-2021,58.36,130.78,30.76,9.18,0.29,0.9,25.4,36.1,39.95833333,14.71666667,0,16.41666667,182.8333333
21-04-2021,50.04,107.51,22.36,5.88,0.43,0.73,25,36.2,49.95833333,17.475,0.05,14.19583333,173.625
22-04-2021,38.65,79.75,12.76,5.58,0.25,0.92,23,35.1,52.375,17.675,0,11.5375,136.2916667
23-04-2021,37.43,82.59,17.86,10.87,0.29,0.78,24.9,34.9,51.04166667,17.94166667,0.008333333,13.63333333,150.2916667
24-04-2021,41.76,91.15,18.33,9.03,0.4,0.84,25.1,35.7,43.75,15.71666667,0,15.00416667,158.125
25-04-2021,48.96,108.14,17.7,4.29,0.34,0.92,24.6,36.7,42.33333333,15.4125,0,16.2875,139.2916667
26-04-2021,40.97,100.82,22.56,13.05,0.51,0.79,25.6,37,36.25,13.69583333,0,11.62083333,139.5416667
27-04-2021,35.02,89.25,16.48,4.48,0.28,0.89,25.2,36.6,41.04166667,15.2,0,10.06666667,220.625
28-04-2021,41.91,109.17,28.83,20.19,0.38,0.84,24.8,36.9,35.5,12.89583333,0,13.59583333,170.2916667
29-04-2021,52.53,130.91,35.78,24.51,0.48,0.91,25,37.2,37.625,13.97916667,0.020833333,11.92916667,154.75
30-04-2021,38.81,99.9,21.85,13.72,0.16,9.3,24.3,36.7,38.20833333,14.11666667,0,11.75416667,186.5
01-05-2021,52.74,110.88,21.78,14.3,0.3,6.6,24.7,36.2,48.875,17.34166667,0.070833333,13.4125,129.875
02-05-2021,31.13,71.93,12.53,6.78,0.27,3.59,23.9,35.9,42.25,14.9125,0,13.66666667,126.4166667
03-05-2021,26.31,57.5,24.66,6.73,0.42,7.21,24,35.6,46.875,16.65416667,0.033333333,12.00833333,91.04166667
04-05-2021,35.73,84.45,37.48,5.74,0.51,6.19,25.3,35.9,52.25,18.30416667,0.020833333,10.5,149.1666667
05-05-2021,30.69,75.12,30.26,6.87,0.36,6.13,24.8,36,48.16666667,17.50833333,0.020833333,10.9875,143.125
06-05-2021,24.87,64.24,17.95,6.66,0.33,10.26,25.2,35.3,53.20833333,18.7125,0,16.34583333,146.4583333
07-05-2021,17.36,47.92,12.55,3.4,0.32,5.14,24.3,35.2,54.45833333,18.9,0,14.66666667,164.8333333
08-05-2021,25.73,65.84,16.78,7.65,0.33,11.65,25,35.8,52.29166667,18.825,0,16.33333333,129.6666667
09-05-2021,8.85,37.22,11.62,3.67,0.23,5.31,25.2,35.7,48.875,17.90833333,0,11.8,155.9583333
10-05-2021,20.88,62.66,18.54,4.96,0.43,10.2,26,35.6,55.16666667,19.99166667,0.104166667,10.30833333,175
11-05-2021,28.56,77.41,12.1,5.13,0.16,4.02,27,37,50.79166667,19.35416667,0,17.35,201.0833333
12-05-2021,21.78,52.16,10,2.81,0.21,3.51,25.4,36.6,51.95833333,19.2,0,15.84583333,230.0416667
13-05-2021,24.6,69.93,11.4,4.71,0.32,4.66,28,37.1,43.625,17.59166667,0,17.74583333,248.4583333
14-05-2021,28.02,50.74,13.28,4.96,0.31,7.43,26.9,36.2,49.20833333,19.04583333,0.0125,16.67916667,154.375
15-05-2021,6.95,16.01,6.15,2.94,0.2,9.81,24.8,33.9,67.33333333,21.40416667,0.058333333,30.11666667,123.1666667
16-05-2021,12.45,21.99,6.03,2.38,0.23,18.05,23.7,33.2,79.83333333,22.25,0.583333333,28.24583333,132.125
17-05-2021,11.73,28.18,8.45,3.72,0.19,15.52,24.7,34.2,63.625,20.725,0,20.02083333,152.125
18-05-2021,13.5,36.83,11.48,1.86,0.24,9.47,25.9,33.9,60.5,20.83333333,0,19.28333333,182.125
19-05-2021,10.41,33.15,9.74,2.49,0.22,7.4,25.6,33.9,58.83333333,20.42916667,0.008333333,18.12083333,217.4166667
20-05-2021,13.57,64.92,14.9,4.61,0.36,6.99,24.3,33,60.33333333,20.02916667,0.004166667,21.49583333,246.6666667
21-05-2021,27.79,94.98,15.57,4.72,0.3,6.87,25.5,35.6,51.875,18.52083333,0,17.375,176.875
22-05-2021,30.65,84.63,14.83,5.83,0.3,3.66,25.4,36.1,52.66666667,18.47083333,0,19.6125,271.1666667
23-05-2021,39.76,99.87,14.33,10.15,0.33,4.39,27.3,37.3,40.41666667,16.23333333,0,22.56666667,305.375
24-05-2021,38.74,102.81,20.7,13.05,0.22,3.79,27.8,36.6,40.08333333,16.0625,0,25.15416667,301.7916667
25-05-2021,44.25,144.85,30.24,36.59,0.32,3.49,27,37,33.79166667,12.77083333,0,26.80416667,310.5
26-05-2021,41.3,154.52,32.54,22.03,0.3,2.68,27.1,36.7,35.54166667,13.925,0,30.60416667,293.6666667
27-05-2021,23.56,101.77,15.31,14.44,0.19,2.36,26,36,40.125,15.48333333,0,28.49166667,277.6666667
28-05-2021,25.89,84.18,19.73,15.61,0.28,4.37,26.6,34.2,49.66666667,18.55833333,0,22.4,287.3333333
29-05-2021,21.48,76.63,14.89,12.13,0.22,3.45,26.9,35.8,53.79166667,19.75416667,0.020833333,17.35,264.2083333
30-05-2021,38.84,86.57,24.73,13.69,0.3,3.73,24.6,35.5,62.16666667,20.89583333,0.0875,17.47916667,303.1666667
31-05-2021,25.69,73.86,24.18,14.29,0.23,4.55,26,36,58.375,20.67083333,0.2625,20.18333333,275.8333333
01-06-2021,16.26,43,16.89,12.13,0.23,12.07,24.8,34.6,69.29166667,22.14583333,0.208333333,15.5125,276.375
02-06-2021,18.29,40.95,21.8,7.08,0.35,15.46,23.8,31.9,77.79166667,22.8875,0.516666667,12.1625,278.4166667
03-06-2021,27.55,66.06,27.17,6.69,0.4,17.47,23.4,30.4,82.91666667,22.275,0.3125,11.7875,245.5833333
04-06-2021,19.35,50.07,19.22,4.58,0.29,11.43,24.5,32.2,67.79166667,21.00416667,0.004166667,10.84583333,251.7916667
05-06-2021,17.99,43.76,14.79,5.01,0.25,6.68,24.5,32.2,69.875,21.49166667,0.133333333,10.95833333,209.2916667
06-06-2021,15.36,43.41,17.59,6.83,0.27,11.83,23.7,31.8,70.25,21.41666667,0.025,13.40416667,232.25
07-06-2021,12.73,36.25,12.83,7.49,0.29,9.2,24.7,32.6,69.20833333,21.35833333,0.095833333,20.33333333,269.625
08-06-2021,14.83,53.61,15.38,16.51,0.15,3.99,25.2,32,60.08333333,19.86666667,0,23.36666667,271.375
09-06-2021,10.48,36.11,19.59,10.17,0.19,7.71,24.2,28.8,71.5,20.925,0.041666667,26.0375,274.2083333
10-06-2021,10.33,38.06,14.18,10.21,0.22,7.73,23.3,30.4,73.75,20.65,0.125,32.69166667,279.1666667
11-06-2021,11.4,41.23,18.41,14.98,0.25,9.35,21.7,28.9,74.33333333,19.8875,0.1375,35.025,273.2916667
12-06-2021,7.78,37.66,14.95,17.84,0.25,7.85,23.5,30.1,74.33333333,21.0625,0.1125,32.12916667,276.9583333
13-06-2021,9.4,42.89,19.24,15.86,0.25,11.93,23.1,29.5,77.91666667,21.40833333,0.175,31.475,274.1666667
14-06-2021,10.8,31.36,15.35,10.79,0.26,12,23.7,29.4,74.45833333,21.11666667,0.054166667,30.2,260.5833333
15-06-2021,2.58,12.1,13.1,6.63,0.2,7.63,24,29.7,75.75,21.1125,0.025,28.86666667,250.5416667
16-06-2021,4.22,14.21,14.97,10.31,0.17,7.81,23.5,28.9,76.95833333,21.02083333,0.195833333,32.6625,250.0833333
17-06-2021,8.12,32.52,16.07,17.95,0.21,4.14,21.9,27,89.04166667,21.50416667,1.016666667,32.49166667,256.5833333
18-06-2021,15.63,54.47,12.49,20.68,0.23,5.77,23.3,28.9,73.45833333,20.47083333,0.008333333,35.86666667,251.4583333
19-06-2021,7.54,34.63,8.88,25.31,0.2,4.16,23.6,27.9,74.91666667,20.4125,0.1375,34.96666667,250.0416667
20-06-2021,20.56,85.04,18.75,31.22,0.23,3.63,22.9,29.8,70.16666667,19.87083333,0,32.68333333,257.25
21-06-2021,48.86,158.03,18.24,32.63,0.26,3.01,22.4,30.5,64.54166667,19.14166667,0,27.59166667,274.5416667
22-06-2021,43.72,154.52,22.92,27.12,0.34,4.23,24.1,31.2,60.70833333,19.14166667,0,24.52916667,280.9583333
23-06-2021,39.59,138.76,20.89,31.7,0.34,3.21,24.9,30.6,62.125,19.6375,0.008333333,18.27916667,284.25
24-06-2021,29.25,85.62,18.38,20.5,0.25,4.9,23.6,28.7,68.875,19.75,0,24.97916667,281.5833333
25-06-2021,16.57,62.59,16.37,26.15,0.27,3.96,23.1,29.2,72.75,20.19166667,0.025,29.9375,278.125
26-06-2021,20.02,71.91,17.99,23.46,0.27,6.94,23.8,30.2,67.54166667,20.19166667,0,23.74166667,292.625
27-06-2021,24.52,59.09,20.02,16.14,0.25,15.44,22.6,24.6,91.70833333,21.89166667,0.945833333,22.74583333,289.7916667
28-06-2021,17.82,47.43,17.52,21.44,0.29,17.37,22.1,27.8,80.54166667,21.02916667,0.095833333,16.8125,260.375
29-06-2021,21.5,54.96,25.34,20.08,0.38,15.7,23.7,31.2,68.75,20.70416667,0,18.0125,255.5
30-06-2021,16.84,60.36,20.35,18.85,0.3,13.67,24.1,31.9,66.29166667,20.8875,0,20.02083333,268.9166667
01-07-2021,12.33,49.28,16.48,22.53,0.26,16.16,25.4,29.4,74.45833333,21.88333333,0.029166667,18.07916667,253.875
02-07-2021,14.67,53.08,23.42,17.17,0.35,13.82,22.8,28.4,78.66666667,21.35,0.179166667,20.54583333,252.75
03-07-2021,16.35,58.4,16.9,16.36,0.33,12.19,24,30.7,66.79166667,20.2125,0,22.9875,262.7916667
04-07-2021,26.28,89.11,21.53,20.5,0.28,11.24,24.5,31.6,63.79166667,20.1125,0,18.3625,279.375
05-07-2021,25.68,84.02,26.35,22.64,0.32,11.77,25.2,31.5,66.16666667,20.84166667,0.008333333,13.15416667,215.0416667
06-07-2021,31.11,90.41,25.24,25.35,0.36,8.03,23.4,32,72.29166667,21.875,0.016666667,10.12916667,252.125
07-07-2021,26.1,72.04,20.19,14.12,0.3,10.72,24.4,32.7,72.125,21.90833333,0.15,12.92083333,261.7916667
08-07-2021,21.03,48.44,23.7,26.08,0.29,11.17,23.4,27.2,89.58333333,22.76666667,0.554166667,15.37916667,299.3333333
09-07-2021,16.59,47.08,20.13,24.82,0.32,9.79,22.8,29.2,86.375,22.50833333,0.316666667,13.6875,269.9166667
10-07-2021,9.82,29.06,16.93,23.01,0.27,14.96,22.7,28,82.45833333,21.86666667,0.170833333,16.275,284.7916667
11-07-2021,14.44,31.92,17.91,22.6,0.28,10.78,22.8,26,91.375,22.3,0.745833333,20.85833333,263.875
12-07-2021,6.11,16.5,12.66,17.33,0.21,12.07,22.8,27,89.91666667,22.12083333,0.508333333,22.92916667,252.3333333
13-07-2021,6.83,16.48,15.7,18.25,0.23,9.22,21.7,26.7,90.16666667,21.54583333,0.941666667,28.37916667,262.8333333
14-07-2021,8.01,20.77,18.25,22.07,0.27,9.42,22.3,25,88.75,21.52083333,0.195833333,29.9125,268.8333333
15-07-2021,8.02,20.5,16.1,18.2,0.3,9.49,23,26.2,85.45833333,21.55416667,0.0375,23.42916667,246.9166667
16-07-2021,6.94,27.11,11.66,30.06,0.25,11.55,22.6,27.8,86.41666667,22.1875,0.220833333,14.13333333,223.7916667
17-07-2021,7.86,25.66,14.52,16.96,0.29,8.85,23.1,29.1,83.41666667,22.32083333,0.125,14.1375,256
18-07-2021,11.56,37.87,20.8,22.46,0.26,14.42,23,29.8,85.5,22.7375,0.3,12.55833333,237.75
19-07-2021,6.33,22.68,13.57,15.55,0.23,8.47,22.4,28.2,85.41666667,22.11666667,0.175,26.02916667,266.8333333
20-07-2021,6.75,29.61,10.86,10.93,0.21,5.23,22.8,27.5,83.5,21.38333333,0.541666667,34.575,272.2083333
21-07-2021,4.57,11.07,13.1,6.12,0.17,9.9,22.4,24.7,91.16666667,21.4625,1.104166667,38.525,270
22-07-2021,4.39,7.04,10.32,6.56,0.2,8.05,21.7,23.6,92.04166667,21.14166667,1.775,44.61666667,267.625
23-07-2021,9.68,24.1,16,22.51,0.33,14.61,21.3,26.7,90.25,21.4875,0.491666667,31.15416667,273.3333333
24-07-2021,10.23,47.32,18.6,45.77,0.61,14.35,22.6,29.1,78.58333333,21.32916667,0.066666667,32.09166667,270.9583333
25-07-2021,8.23,33.15,14.83,27,0.23,15.38,22.9,29.1,75.75,21.09583333,0.025,33.3,260.9583333
26-07-2021,9.74,34.26,15.74,13.16,0.26,13,23,29.6,72.79166667,20.71666667,0.004166667,33.86666667,260.75
27-07-2021,9.63,39.01,17.87,9.77,0.18,6.26,22.6,28.9,71.20833333,19.98333333,0,35.14166667,264
28-07-2021,8.47,46.24,12.94,11.62,0.24,4.78,22.2,28.3,70.54166667,19.57083333,0,36.30833333,265.7916667
29-07-2021,11.21,48.61,13.76,14.24,0.24,7.65,22.8,26.2,78.20833333,20.175,0.1125,36.58333333,264.125
30-07-2021,9.76,50.66,14.66,17.36,0.23,7.06,22.8,28.3,72.75,19.80833333,0,34.10416667,271.25
31-07-2021,9.75,45.01,17.33,15.23,0.43,8.49,22.6,28.2,73.58333333,19.9625,0,33.80833333,267.75
01-08-2021,9.76,35.24,59.17,7.68,0.8,10.73,22.4,28.1,71.95833333,19.80416667,0.025,34.45833333,270.125
02-08-2021,18.54,59.63,37.23,7.86,0.12,7.8,22.3,28.4,74.625,20.07916667,0.054166667,32.2375,266.7083333
03-08-2021,21.17,64.41,15.85,15.62,0.33,11.32,22.1,28.6,73.25,20.025,0.029166667,29.80416667,269.2916667
04-08-2021,12.65,45.94,13.93,19.49,0.29,7.03,23.4,29.2,74.16666667,20.82916667,0.008333333,31.775,266.375
05-08-2021,16.21,56.57,15.69,23.43,0.29,7.12,22.8,28.9,72.125,20.28333333,0.029166667,29.3625,271.5
06-08-2021,26.86,77,19.4,26.87,0.31,10.4,23,29.4,70.83333333,20.16666667,0.004166667,26.31666667,271.0833333
07-08-2021,34.56,103.04,20.64,31.72,0.32,8.3,23.1,29.5,70.20833333,20.1625,0,21.85833333,265.3333333
08-08-2021,26.67,74.03,14.7,23.8,0.32,19.02,23.3,30.5,74.41666667,21.6375,0.016666667,16.625,259.9583333
09-08-2021,20.14,67.17,14.78,26.25,0.3,11.53,23.4,31,71.33333333,21.375,0.016666667,17.02916667,260.2916667
10-08-2021,40.07,105.82,27.2,31.29,0.38,15.27,24.3,30.2,69.625,20.89166667,0,19.6125,284.9166667
11-08-2021,24.94,73.97,17.38,24.55,0.27,17.18,24.3,30.6,68.58333333,20.79166667,0,19.9125,294.75
12-08-2021,26.33,77.66,21.21,20.39,0.41,18.56,24,30.5,69.33333333,20.7625,0,18.29583333,292.8333333
13-08-2021,27.29,67.02,17.66,18.58,0.25,17.76,24,30.3,75.04166667,21.3875,0.166666667,19.5375,291.3333333
14-08-2021,25.88,71.16,21.39,31.74,0.41,12.62,23.9,29.9,66.08333333,19.7375,0,24.25833333,285.5
15-08-2021,11.63,39.19,14.66,36.04,0.23,10.79,22.9,29.1,77.16666667,20.84583333,0.095833333,23.5,282.375
16-08-2021,22.07,46.56,15.91,16.99,0.31,10.14,22.4,23.9,92.41666667,21.80416667,0.633333333,24.94583333,286.5
17-08-2021,25.59,58.12,19.16,28.61,0.27,11.8,22.1,24.1,94.08333333,21.7625,1.041666667,22.74583333,277.8333333
18-08-2021,16.89,35.43,18,33.68,0.29,10.91,22.3,28.5,83.91666667,21.4375,0.3,24.46666667,271.4166667
19-08-2021,15.71,42.6,14.99,42.86,0.26,6.51,22.6,27.5,79.16666667,20.75,0.004166667,28.39166667,279.0833333
20-08-2021,22.49,65.97,21.76,48.17,0.4,4.67,22.3,27.5,79.91666667,20.82083333,0.054166667,19.17916667,275.2916667
21-08-2021,15.38,50.99,15.58,20.72,0.2,4.79,22.5,27.8,86.04166667,21.7875,0.583333333,16.35,248.5
22-08-2021,14.89,49.28,16.39,19.2,0.22,4.86,21.7,29.4,81.33333333,21.49583333,0.016666667,13.92083333,251.75
23-08-2021,19.8,42.93,21.48,10.32,0.45,4.92,21.9,29.5,79.5,21.4,0.029166667,11.48333333,247.2083333
24-08-2021,38.02,72.46,29.21,14.97,0.4,4.11,22.5,30.5,77.83333333,21.9625,0.016666667,10.72083333,258.0416667
25-08-2021,34.81,81.73,22.31,29.97,0.31,4.22,23.1,30.4,80.04166667,22.225,0.020833333,15.07916667,279.5833333
26-08-2021,22.67,46.86,20.42,14.84,0.31,4.04,23.9,29.5,80.75,22.25833333,0.066666667,14.85416667,274.5833333
27-08-2021,26.36,64.15,21.77,28.04,0.42,3.81,23,28.8,85.33333333,22.48333333,0.220833333,12.13333333,280.625
28-08-2021,14.99,36.92,18.23,20.46,0.25,3.82,23.1,28.2,87.95833333,22.4625,0.204166667,16.45416667,266.6666667
29-08-2021,31.19,67.56,20.47,33.44,0.25,4.32,22.3,29.1,85.41666667,22.0375,0.241666667,18.925,290.1666667
30-08-2021,21.92,40.08,24.27,23.7,0.32,3.97,22.4,25.8,93.29166667,21.99583333,0.945833333,23.39583333,277.75
31-08-2021,18.28,35.63,12.61,17.66,0.26,3.95,22.1,26.3,85.5,21.09583333,1.508333333,22.275,250.4583333
01-09-2021,22.22,63.78,19.26,17.23,0.4,4,21.6,28,81.16666667,21.15833333,0.025,13.2375,220.4166667
02-09-2021,27.45,77.49,19.71,23.14,0.19,3.98,22.2,29.1,83.33333333,21.78333333,0.15,10.9625,254
03-09-2021,23.76,49.05,23.12,36.1,0.34,3.74,21.9,27.8,86.83333333,21.97083333,0.516666667,14.5,290.5416667
04-09-2021,15.2,31.31,15.56,24.47,0.23,3.82,22.4,27.6,89.25,22.17916667,0.704166667,18.75416667,283.1666667
05-09-2021,15.88,31.76,17.12,30.76,0.38,3.86,22.4,27,90.70833333,22.05,0.4875,20.81666667,294.125
06-09-2021,16.26,35.02,24.41,38.42,0.34,3.74,22,24.1,94.45833333,21.77083333,0.629166667,25.82916667,286.4583333
07-09-2021,8.38,22.61,9.98,34.74,0.27,4.02,21.7,23.1,95.08333333,21.41666667,2.008333333,31.3625,257.25
08-09-2021,8.03,21.05,6.37,29,0.21,4.15,22.3,28.7,79.375,21.05833333,0.120833333,31.43333333,238.1666667
09-09-2021,11.62,41.11,11.75,32.94,0.26,3.76,22.7,28.7,75.79166667,20.79583333,0,31.14166667,261.5833333
10-09-2021,14.96,49.28,11.91,33.78,0.28,4.05,22.5,28.5,76.95833333,20.9875,0,28.09166667,271.0833333
11-09-2021,8.93,31.36,9.83,23.15,0.16,4.02,22.7,28.3,78.08333333,21.09166667,0.029166667,29.62083333,266.625
12-09-2021,7.91,25.4,8.87,25.7,0.18,3.96,22.8,28.3,78.70833333,21.1875,0.008333333,28.92916667,260.125
13-09-2021,4.53,18.13,8.93,15.84,0.18,4.09,23.7,27.4,80.83333333,21.58333333,0.045833333,31.375,257
14-09-2021,5.55,17.73,9.56,18.19,0.15,3.83,22.5,27.7,83.58333333,21.7625,0.233333333,31.1,257.75
15-09-2021,18.8,75.06,10.3,15.57,0.62,4,22.4,27.8,76.29166667,20.35416667,0,26.47916667,250.9166667
16-09-2021,19.9,76.05,10.51,20.93,0.47,2.08,21.7,28.4,73.75,19.72916667,0,25.29583333,260.9583333
17-09-2021,19.11,80.49,14.3,18.89,0.47,1.69,21.7,28.6,73.79166667,19.875,0,20.18333333,267.8333333
18-09-2021,31.09,99.93,19.95,24.47,0.52,2.28,22.4,28.3,72.91666667,19.90833333,0.008333333,16.625,269.5416667
19-09-2021,29.52,84.41,20.88,11.85,0.61,2.69,22.7,29.4,73,20.34166667,0.045833333,12.775,269.8333333
20-09-2021,18.85,45.81,16.01,13,0.53,2.22,22.8,29.9,84,22.13333333,0.354166667,13.06666667,287.0416667
21-09-2021,18.89,40.39,19.1,20.21,0.47,2.28,22.6,25.8,90.08333333,22.14166667,0.258333333,18.72083333,280.8333333
22-09-2021,25.24,54.2,17.13,25.09,0.44,3.91,22,26.9,88.16666667,21.62916667,0.229166667,21.68333333,293.0833333
