Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
28-08-2020,0.848275862,23.62867816,27.53971264,85.79264368,94.78925287,6.1,0.120689655
29-08-2020,0.534482759,24.20442529,29.04068966,82.85885057,94.85781609,8.1,0.134482759
30-08-2020,3.731034483,23.08373563,30.85603448,79.14568966,95.49948276,7.762068966,0.062068966
31-08-2020,0.489655172,23.31942529,32.96448276,68.07798851,93.92097701,6.406896552,0.189655172
01-09-2020,0.027586207,24.07931034,33.71034483,63.67241379,96.34482759,5.75862069,0.075862069
02-09-2020,0.265517241,24.57586207,33.73448276,66.64827586,95.63103448,4.637931034,0
03-09-2020,2.927586207,23.8137931,32.67931034,72.2862069,96.68965517,4.625,0
04-09-2020,2.189655172,24.30689655,34.21034483,67.71034483,96.53793103,5.265517241,0
05-09-2020,0.268965517,24.27931034,34.54482759,62.27931034,96.07931034,4.975,0
06-09-2020,0.331034483,24.93103448,34.99310345,60.75172414,96.40689655,4.757142857,0
07-09-2020,4.744827586,24.02758621,35.14137931,64.58965517,96.4137931,5.493103448,0
08-09-2020,0.051724138,24.44482759,35.2,61.53448276,96.24827586,4.320689655,0.010344828
09-09-2020,4.617241379,24.32068966,35.42758621,60.16551724,97.03448276,4.713793103,0.010344828
10-09-2020,0.186206897,24.75862069,33.67586207,67.54482759,97.13103448,3.872413793,0
11-09-2020,7.665517241,23.48275862,33.30689655,72.20344828,97.97241379,4.827586207,0.010344828
12-09-2020,1.931034483,24.50344828,33.38275862,69.88275862,96.47586207,5.089655172,0.05862069
13-09-2020,12.54137931,23.55172414,33.57931034,69.93103448,97.63793103,7.406896552,0.068965517
14-09-2020,9.603448276,23.76206897,30.83103448,78.83448276,97.14137931,6.713793103,0.196551724
15-09-2020,43.37241379,23.70689655,30.19310345,83.30689655,97.77586207,6.35862069,0.013793103
16-09-2020,13.68965517,23.5137931,32.28275862,79.93103448,98.29655172,5.582758621,0.013793103
17-09-2020,13.73103448,24.54137931,33.28965517,76.2862069,97.64827586,4.613793103,0.020689655
18-09-2020,26.27241379,24.04827586,32.92413793,77.56551724,97.40689655,4.851724138,0.044827586
19-09-2020,0.717241379,24.48965517,29.22413793,86.66896552,97.92413793,4.862068966,0.010344828
20-09-2020,5.948275862,23.54827586,33.68275862,71.82068966,97.29310345,6.762068966,0.006896552
21-09-2020,6.7,23.46551724,33.28275862,73.49310345,95.97586207,6.920689655,0.131034483
22-09-2020,0.75862069,24.53793103,31.5137931,78.00689655,95.05172414,6.310344828,0.010344828
23-09-2020,21.84827586,23.85862069,31.03103448,79.16551724,97.28275862,6.968965517,0.313793103
24-09-2020,0.089655172,23.99655172,31.47931034,76.96206897,94.18965517,7.396551724,0.517241379
25-09-2020,0.455172414,24.7862069,31.85172414,75.78275862,95.36206897,7.527586207,0.006896552
26-09-2020,11.67241379,23.38965517,31.52068966,79.80344828,96.91034483,5.962068966,0.003448276
27-09-2020,4.024137931,23.07586207,28.12413793,85.96896552,96.29310345,6.565517241,0.051724138
28-09-2020,1.806896552,22.78275862,30.12068966,75.78965517,97.78275862,4.996551724,0
29-09-2020,2.275862069,23.15862069,32.6862069,70.47931034,96.52758621,5.182758621,0.013793103
30-09-2020,4.037931034,23.71724138,32.57586207,73.88275862,96.65862069,5.831034483,0
01-10-2020,2.868965517,23.40344828,32.11724138,73.91724138,95.60344828,0.134482759,5.296551724
02-10-2020,0.634482759,22.77586207,32.84827586,69.97931034,95.20344828,0.120689655,5.255172414
03-10-2020,0.031034483,24.31724138,34.2137931,57.77931034,92.77931034,0.006896552,5.944827586
04-10-2020,0.017241379,22.48275862,34.37241379,51.55862069,93.54482759,0.006896552,5.196551724
05-10-2020,0,22.17241379,34.25517241,51.77586207,92.13448276,0,5.227586207
06-10-2020,0.010344828,22.96896552,33.98275862,49.70344828,91.16206897,0,5.824137931
07-10-2020,3.086206897,24.16206897,32.85172414,56.57586207,90.65517241,0.051724138,4.824137931
08-10-2020,16.07586207,21.44827586,24.94482759,85.67931034,97.73793103,0.037931034,3.489655172
09-10-2020,0,22.99310345,31.05172414,76.4862069,97.34482759,0.037931034,3.331034483
10-10-2020,0.113793103,23.8137931,33.7,64.72758621,97.73103448,0.020689655,3.365517241
11-10-2020,3.672413793,24.0862069,32.77586207,75.69655172,97.16551724,0.003448276,3.231034483
12-10-2020,9.044827586,23.66206897,28.85517241,81.86896552,97.61034483,0,3.292857143
13-10-2020,11.14137931,22.27586207,30.93793103,78.96206897,98.28275862,0.010344828,4.968965517
14-10-2020,15.99310345,23.58275862,27.22068966,89.86551724,97.15517241,0.196551724,7.662068966
15-10-2020,2.25862069,23.56896552,28.0862069,87.23103448,97.67241379,0.165517241,7.486206897
16-10-2020,0.175862069,23.42758621,31.28965517,77.17931034,98.13103448,0,5.082758621
17-10-2020,1.375862069,24.16551724,32.43793103,66.64482759,97.2137931,0.034482759,3.420689655
18-10-2020,3.789655172,22.72758621,33.45172414,67.52413793,98.05862069,0.003448276,4.710344828
19-10-2020,0.006896552,23.44482759,33.39310345,69.62413793,97.86206897,0.003448276,3.348275862
20-10-2020,0.903448276,24.10689655,33.5137931,64.80689655,97.93793103,0.003448276,4.306896552
21-10-2020,0.062068966,23.94482759,32.75517241,65.1862069,97.50689655,0,5.189655172
22-10-2020,0.106896552,22.37931034,32.08275862,63.66551724,97.93103448,0,5.037931034
23-10-2020,0,20.35862069,34.14827586,45.28965517,97.33448276,0,3.789655172
24-10-2020,0,20.76896552,33.94137931,41.78965517,95.64137931,0.003448276,3.906896552
25-10-2020,0,21.95172414,34.53448276,47.0862069,95.56206897,0,2.6
26-10-2020,0,22.87586207,34.03793103,45.02068966,94.04482759,0,3.244827586
27-10-2020,0,19.95862069,33.46896552,47.34827586,96.12758621,0.003448276,3.444827586
28-10-2020,0,18.86896552,32.99655172,44.34827586,96.35862069,0,4.431034483
29-10-2020,0,18.17931034,33.74137931,34.4137931,95.53448276,0,3.517241379
30-10-2020,0,19.83448276,33.16896552,39.95172414,95.90344828,0.055172414,3.727586207
31-10-2020,0,20.39655172,32.59655172,42.97241379,95.55517241,0,5.086206897
01-11-2020,0,17.34827586,31.93103448,40.08275862,94.81724138,0,4.927586207
02-11-2020,0,17.03103448,32.53448276,35.34137931,93.75517241,0,5.889655172
03-11-2020,0,17.20689655,32.99310345,37.40344828,93.41724138,0,6.055172414
